year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2020,MISSISSIPPI,MS,LAFAYETTE,28071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12949,23423,20210622,TOTAL
2020,MISSISSIPPI,MS,LAMAR,28073,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7340,28485,20210622,TOTAL
2020,MISSISSIPPI,MS,LAMAR,28073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20704,28485,20210622,TOTAL
2020,MISSISSIPPI,MS,LAUDERDALE,28075,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12960,31247,20210622,TOTAL
2020,MISSISSIPPI,MS,LAUDERDALE,28075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17967,31247,20210622,TOTAL
2020,MISSISSIPPI,MS,LAWRENCE,28077,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2260,6613,20210622,TOTAL
2020,MISSISSIPPI,MS,LAWRENCE,28077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4285,6613,20210622,TOTAL
2020,MISSISSIPPI,MS,LEAKE,28079,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3897,9200,20210622,TOTAL
2020,MISSISSIPPI,MS,LEAKE,28079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5228,9200,20210622,TOTAL
2020,MISSISSIPPI,MS,LEE,28081,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12189,36954,20210622,TOTAL
2020,MISSISSIPPI,MS,LEE,28081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,24207,36954,20210622,TOTAL
2020,MISSISSIPPI,MS,LEFLORE,28083,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7648,10893,20210622,TOTAL
2020,MISSISSIPPI,MS,LEFLORE,28083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3129,10893,20210622,TOTAL
2020,MISSISSIPPI,MS,LINCOLN,28085,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5040,16801,20210622,TOTAL
2020,MISSISSIPPI,MS,LINCOLN,28085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11596,16801,20210622,TOTAL
2020,MISSISSIPPI,MS,LOWNDES,28087,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13087,27241,20210622,TOTAL
2020,MISSISSIPPI,MS,LOWNDES,28087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13800,27241,20210622,TOTAL
2020,MISSISSIPPI,MS,MADISON,28089,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24440,56212,20210622,TOTAL
2020,MISSISSIPPI,MS,MADISON,28089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,31091,56212,20210622,TOTAL
2020,MISSISSIPPI,MS,MARION,28091,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3787,12177,20210622,TOTAL
2020,MISSISSIPPI,MS,MARION,28091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8273,12177,20210622,TOTAL
2020,MISSISSIPPI,MS,MARSHALL,28093,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8057,15817,20210622,TOTAL
2020,MISSISSIPPI,MS,MARSHALL,28093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7566,15817,20210622,TOTAL
2020,MISSISSIPPI,MS,MONROE,28095,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5874,17259,20210622,TOTAL
2020,MISSISSIPPI,MS,MONROE,28095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11177,17259,20210622,TOTAL
2020,MISSISSIPPI,MS,MONTGOMERY,28097,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2121,5075,20210622,TOTAL
2020,MISSISSIPPI,MS,MONTGOMERY,28097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2917,5075,20210622,TOTAL
2020,MISSISSIPPI,MS,NESHOBA,28099,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3260,11703,20210622,TOTAL
2020,MISSISSIPPI,MS,NESHOBA,28099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8320,11703,20210622,TOTAL
2020,MISSISSIPPI,MS,NEWTON,28101,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3075,10183,20210622,TOTAL
2020,MISSISSIPPI,MS,NEWTON,28101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6997,10183,20210622,TOTAL
2020,MISSISSIPPI,MS,NOXUBEE,28103,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4040,5339,20210622,TOTAL
2020,MISSISSIPPI,MS,NOXUBEE,28103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1240,5339,20210622,TOTAL
2020,MISSISSIPPI,MS,OKTIBBEHA,28105,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10299,19757,20210622,TOTAL
2020,MISSISSIPPI,MS,OKTIBBEHA,28105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9004,19757,20210622,TOTAL
2020,MISSISSIPPI,MS,PANOLA,28107,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7403,15627,20210622,TOTAL
2020,MISSISSIPPI,MS,PANOLA,28107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8060,15627,20210622,TOTAL
2020,MISSISSIPPI,MS,PEARL RIVER,28109,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4148,24033,20210622,TOTAL
2020,MISSISSIPPI,MS,PEARL RIVER,28109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,19595,24033,20210622,TOTAL
2020,MISSISSIPPI,MS,PERRY,28111,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1362,5916,20210622,TOTAL
2020,MISSISSIPPI,MS,PERRY,28111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4500,5916,20210622,TOTAL
2020,MISSISSIPPI,MS,PIKE,28113,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8646,17342,20210622,TOTAL
2020,MISSISSIPPI,MS,PIKE,28113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8479,17342,20210622,TOTAL
2020,MISSISSIPPI,MS,PONTOTOC,28115,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2614,14361,20210622,TOTAL
2020,MISSISSIPPI,MS,PONTOTOC,28115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11550,14361,20210622,TOTAL
2020,MISSISSIPPI,MS,PRENTISS,28117,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2153,10644,20210622,TOTAL
2020,MISSISSIPPI,MS,PRENTISS,28117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8370,10644,20210622,TOTAL
2020,MISSISSIPPI,MS,QUITMAN,28119,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2150,3226,20210622,TOTAL
2020,MISSISSIPPI,MS,QUITMAN,28119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1026,3226,20210622,TOTAL
2020,MISSISSIPPI,MS,RANKIN,28121,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,18847,70655,20210622,TOTAL
2020,MISSISSIPPI,MS,RANKIN,28121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,50895,70655,20210622,TOTAL
2020,MISSISSIPPI,MS,SCOTT,28123,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4330,10733,20210622,TOTAL
2020,MISSISSIPPI,MS,SCOTT,28123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6285,10733,20210622,TOTAL
2020,MISSISSIPPI,MS,SHARKEY,28125,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1465,2183,20210622,TOTAL
2020,MISSISSIPPI,MS,SHARKEY,28125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,688,2183,20210622,TOTAL
2020,MISSISSIPPI,MS,SIMPSON,28127,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4037,11815,20210622,TOTAL
2020,MISSISSIPPI,MS,SIMPSON,28127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7635,11815,20210622,TOTAL
2020,MISSISSIPPI,MS,SMITH,28129,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1791,8327,20210622,TOTAL
2020,MISSISSIPPI,MS,SMITH,28129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6458,8327,20210622,TOTAL
2020,MISSISSIPPI,MS,STONE,28131,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1802,7878,20210622,TOTAL
2020,MISSISSIPPI,MS,STONE,28131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5964,7878,20210622,TOTAL
2020,MISSISSIPPI,MS,SUNFLOWER,28133,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6781,9681,20210622,TOTAL
2020,MISSISSIPPI,MS,SUNFLOWER,28133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2799,9681,20210622,TOTAL
2020,MISSISSIPPI,MS,TALLAHATCHIE,28135,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3105,5685,20210622,TOTAL
2020,MISSISSIPPI,MS,TALLAHATCHIE,28135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2488,5685,20210622,TOTAL
2020,MISSISSIPPI,MS,TATE,28137,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4183,13093,20210622,TOTAL
2020,MISSISSIPPI,MS,TATE,28137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8707,13093,20210622,TOTAL
2020,MISSISSIPPI,MS,TIPPAH,28139,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1937,10102,20210622,TOTAL
2020,MISSISSIPPI,MS,TIPPAH,28139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8054,10102,20210622,TOTAL
2020,MISSISSIPPI,MS,TISHOMINGO,28141,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1059,9138,20210622,TOTAL
2020,MISSISSIPPI,MS,TISHOMINGO,28141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7933,9138,20210622,TOTAL
2020,MISSISSIPPI,MS,TUNICA,28143,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2580,3562,20210622,TOTAL
2020,MISSISSIPPI,MS,TUNICA,28143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,926,3562,20210622,TOTAL
2020,MISSISSIPPI,MS,UNION,28145,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2160,12683,20210622,TOTAL
2020,MISSISSIPPI,MS,UNION,28145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10373,12683,20210622,TOTAL
2020,MISSISSIPPI,MS,WALTHALL,28147,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2835,7119,20210622,TOTAL
2020,MISSISSIPPI,MS,WALTHALL,28147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4220,7119,20210622,TOTAL
2020,MISSISSIPPI,MS,WARREN,28149,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10442,21053,20210622,TOTAL
2020,MISSISSIPPI,MS,WARREN,28149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10365,21053,20210622,TOTAL
2020,MISSISSIPPI,MS,WASHINGTON,28151,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12503,18008,20210622,TOTAL
2020,MISSISSIPPI,MS,WASHINGTON,28151,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5300,18008,20210622,TOTAL
2020,MISSISSIPPI,MS,WAYNE,28153,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3624,10056,20210622,TOTAL
2020,MISSISSIPPI,MS,WAYNE,28153,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6307,10056,20210622,TOTAL
2020,MISSISSIPPI,MS,WEBSTER,28155,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1043,5395,20210622,TOTAL
2020,MISSISSIPPI,MS,WEBSTER,28155,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4291,5395,20210622,TOTAL
2020,MISSISSIPPI,MS,WILKINSON,28157,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2749,4127,20210622,TOTAL
2020,MISSISSIPPI,MS,WILKINSON,28157,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1324,4127,20210622,TOTAL
2020,MISSISSIPPI,MS,WINSTON,28159,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4040,9236,20210622,TOTAL
2020,MISSISSIPPI,MS,WINSTON,28159,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5112,9236,20210622,TOTAL
2020,MISSISSIPPI,MS,YALOBUSHA,28161,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2785,6535,20210622,TOTAL
2020,MISSISSIPPI,MS,YALOBUSHA,28161,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3671,6535,20210622,TOTAL
2020,MISSISSIPPI,MS,YAZOO,28163,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5496,10436,20210622,TOTAL
2020,MISSISSIPPI,MS,YAZOO,28163,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4832,10436,20210622,TOTAL
2020,MISSOURI,MO,ADAIR,29001,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3710,10336,20210622,TOTAL
2020,MISSOURI,MO,ADAIR,29001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6413,10336,20210622,TOTAL
2020,MISSOURI,MO,ANDREW,29003,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2351,9752,20210622,TOTAL
2020,MISSOURI,MO,ANDREW,29003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7255,9752,20210622,TOTAL
2020,MISSOURI,MO,ATCHISON,29005,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,564,2814,20210622,TOTAL
2020,MISSOURI,MO,ATCHISON,29005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2199,2814,20210622,TOTAL
2020,MISSOURI,MO,AUDRAIN,29007,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2704,10656,20210622,TOTAL
2020,MISSOURI,MO,AUDRAIN,29007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7732,10656,20210622,TOTAL
2020,MISSOURI,MO,BARRY,29009,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2948,15598,20210622,TOTAL
2020,MISSOURI,MO,BARRY,29009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12425,15598,20210622,TOTAL
2020,MISSOURI,MO,BARTON,29011,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,844,6077,20210622,TOTAL
2020,MISSOURI,MO,BARTON,29011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5168,6077,20210622,TOTAL
2020,MISSOURI,MO,BATES,29013,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1672,8416,20210622,TOTAL
2020,MISSOURI,MO,BATES,29013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6597,8416,20210622,TOTAL
2020,MISSOURI,MO,BENTON,29015,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2180,10476,20210622,TOTAL
2020,MISSOURI,MO,BENTON,29015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8109,10476,20210622,TOTAL
2020,MISSOURI,MO,BOLLINGER,29017,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,750,5983,20210622,TOTAL
2020,MISSOURI,MO,BOLLINGER,29017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5167,5983,20210622,TOTAL
2020,MISSOURI,MO,BOONE,29019,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,50064,91168,20210622,TOTAL
2020,MISSOURI,MO,BOONE,29019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,38646,91168,20210622,TOTAL
2020,MISSOURI,MO,BUCHANAN,29021,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13445,36598,20210622,TOTAL
2020,MISSOURI,MO,BUCHANAN,29021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22450,36598,20210622,TOTAL
2020,MISSOURI,MO,BUTLER,29023,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3301,18141,20210622,TOTAL
2020,MISSOURI,MO,BUTLER,29023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14602,18141,20210622,TOTAL
2020,MISSOURI,MO,CALDWELL,29025,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,897,4682,20210622,TOTAL
2020,MISSOURI,MO,CALDWELL,29025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3725,4682,20210622,TOTAL
2020,MISSOURI,MO,CALLAWAY,29027,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5870,21144,20210622,TOTAL
2020,MISSOURI,MO,CALLAWAY,29027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14815,21144,20210622,TOTAL
2020,MISSOURI,MO,CAMDEN,29029,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5652,24812,20210622,TOTAL
2020,MISSOURI,MO,CAMDEN,29029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18850,24812,20210622,TOTAL
2020,MISSOURI,MO,CAPE GIRARDEAU,29031,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10760,40328,20210622,TOTAL
2020,MISSOURI,MO,CAPE GIRARDEAU,29031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,28907,40328,20210622,TOTAL
2020,MISSOURI,MO,CARROLL,29033,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,786,4532,20210622,TOTAL
2020,MISSOURI,MO,CARROLL,29033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3706,4532,20210622,TOTAL
2020,MISSOURI,MO,CARTER,29035,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,418,2897,20210622,TOTAL
2020,MISSOURI,MO,CARTER,29035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2451,2897,20210622,TOTAL
2020,MISSOURI,MO,CASS,29037,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,19052,57408,20210622,TOTAL
2020,MISSOURI,MO,CASS,29037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,37197,57408,20210622,TOTAL
2020,MISSOURI,MO,CEDAR,29039,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1145,7044,20210622,TOTAL
2020,MISSOURI,MO,CEDAR,29039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5788,7044,20210622,TOTAL
2020,MISSOURI,MO,CHARITON,29041,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,916,4077,20210622,TOTAL
2020,MISSOURI,MO,CHARITON,29041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3111,4077,20210622,TOTAL
2020,MISSOURI,MO,CHRISTIAN,29043,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11131,46839,20210622,TOTAL
2020,MISSOURI,MO,CHRISTIAN,29043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,34920,46839,20210622,TOTAL
2020,MISSOURI,MO,CLARK,29045,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,678,3394,20210622,TOTAL
2020,MISSOURI,MO,CLARK,29045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2672,3394,20210622,TOTAL
2020,MISSOURI,MO,CLAY,29047,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,59400,126569,20210622,TOTAL
2020,MISSOURI,MO,CLAY,29047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,64605,126569,20210622,TOTAL
2020,MISSOURI,MO,CLINTON,29049,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2896,10888,20210622,TOTAL
2020,MISSOURI,MO,CLINTON,29049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7799,10888,20210622,TOTAL
2020,MISSOURI,MO,COLE,29051,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12694,39529,20210622,TOTAL
2020,MISSOURI,MO,COLE,29051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26086,39529,20210622,TOTAL
2020,MISSOURI,MO,COOPER,29053,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2249,8693,20210622,TOTAL
2020,MISSOURI,MO,COOPER,29053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6272,8693,20210622,TOTAL
2020,MISSOURI,MO,CRAWFORD,29055,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2113,10973,20210622,TOTAL
2020,MISSOURI,MO,CRAWFORD,29055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8725,10973,20210622,TOTAL
2020,MISSOURI,MO,DADE,29057,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,656,4119,20210622,TOTAL
2020,MISSOURI,MO,DADE,29057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3414,4119,20210622,TOTAL
2020,MISSOURI,MO,DALLAS,29059,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1380,8104,20210622,TOTAL
2020,MISSOURI,MO,DALLAS,29059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6619,8104,20210622,TOTAL
2020,MISSOURI,MO,DAVIESS,29061,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,746,3911,20210622,TOTAL
2020,MISSOURI,MO,DAVIESS,29061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3102,3911,20210622,TOTAL
2020,MISSOURI,MO,DEKALB,29063,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,930,4843,20210622,TOTAL
2020,MISSOURI,MO,DEKALB,29063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3828,4843,20210622,TOTAL
2020,MISSOURI,MO,DENT,29065,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1056,7142,20210622,TOTAL
2020,MISSOURI,MO,DENT,29065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5987,7142,20210622,TOTAL
2020,MISSOURI,MO,DOUGLAS,29067,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1016,7000,20210622,TOTAL
2020,MISSOURI,MO,DOUGLAS,29067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5898,7000,20210622,TOTAL
2020,MISSOURI,MO,DUNKLIN,29069,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2200,10419,20210622,TOTAL
2020,MISSOURI,MO,DUNKLIN,29069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8135,10419,20210622,TOTAL
2020,MISSOURI,MO,FRANKLIN,29071,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14569,53685,20210622,TOTAL
2020,MISSOURI,MO,FRANKLIN,29071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,38058,53685,20210622,TOTAL
2020,MISSOURI,MO,GASCONADE,29073,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1601,7923,20210622,TOTAL
2020,MISSOURI,MO,GASCONADE,29073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6222,7923,20210622,TOTAL
2020,MISSOURI,MO,GENTRY,29075,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,613,3237,20210622,TOTAL
2020,MISSOURI,MO,GENTRY,29075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2581,3237,20210622,TOTAL
2020,MISSOURI,MO,GREENE,29077,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,55068,141800,20210622,TOTAL
2020,MISSOURI,MO,GREENE,29077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,83630,141800,20210622,TOTAL
2020,MISSOURI,MO,GRUNDY,29079,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,799,4437,20210622,TOTAL
2020,MISSOURI,MO,GRUNDY,29079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3585,4437,20210622,TOTAL
2020,MISSOURI,MO,HARRISON,29081,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,597,3826,20210622,TOTAL
2020,MISSOURI,MO,HARRISON,29081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3198,3826,20210622,TOTAL
2020,MISSOURI,MO,HENRY,29083,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2619,10788,20210622,TOTAL
2020,MISSOURI,MO,HENRY,29083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8027,10788,20210622,TOTAL
2020,MISSOURI,MO,HICKORY,29085,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1056,5080,20210622,TOTAL
2020,MISSOURI,MO,HICKORY,29085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3966,5080,20210622,TOTAL
2020,MISSOURI,MO,HOLT,29087,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,338,2343,20210622,TOTAL
2020,MISSOURI,MO,HOLT,29087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1976,2343,20210622,TOTAL
2020,MISSOURI,MO,HOWARD,29089,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1413,5092,20210622,TOTAL
2020,MISSOURI,MO,HOWARD,29089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3553,5092,20210622,TOTAL
2020,MISSOURI,MO,HOWELL,29091,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3218,18650,20210622,TOTAL
2020,MISSOURI,MO,HOWELL,29091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15181,18650,20210622,TOTAL
2020,MISSOURI,MO,IRON,29093,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,945,4592,20210622,TOTAL
2020,MISSOURI,MO,IRON,29093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3596,4592,20210622,TOTAL
2020,MISSOURI,MO,JACKSON,29095,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,92182,196418,20210622,TOTAL
2020,MISSOURI,MO,JACKSON,29095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,100142,196418,20210622,TOTAL
2020,MISSOURI,MO,JASPER,29097,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13549,52352,20210622,TOTAL
2020,MISSOURI,MO,JASPER,29097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,37728,52352,20210622,TOTAL
2020,MISSOURI,MO,JEFFERSON,29099,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,37523,116688,20210622,TOTAL
2020,MISSOURI,MO,JEFFERSON,29099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,77046,116688,20210622,TOTAL
2020,MISSOURI,MO,JOHNSON,29101,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6974,23123,20210622,TOTAL
2020,MISSOURI,MO,JOHNSON,29101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15489,23123,20210622,TOTAL
2020,MISSOURI,MO,KNOX,29103,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,340,1854,20210622,TOTAL
2020,MISSOURI,MO,KNOX,29103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1486,1854,20210622,TOTAL
2020,MISSOURI,MO,LACLEDE,29105,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2780,16793,20210622,TOTAL
2020,MISSOURI,MO,LACLEDE,29105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13762,16793,20210622,TOTAL
2020,MISSOURI,MO,LAFAYETTE,29107,PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4472,17055,20210622,TOTAL
