STNAME,CTYNAME,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,AA_MALE,AA_FEMALE,H_MALE,H_FEMALE
Georgia,Calhoun ,128,52,194,82,2,3,24,4
Georgia,Calhoun ,136,54,167,91,4,9,14,10
Georgia,Calhoun ,122,51,140,74,0,0,9,3
Georgia,Calhoun ,90,57,137,121,1,2,8,6
Georgia,Calhoun ,76,56,104,119,6,1,2,1
Georgia,Calhoun ,78,66,80,67,3,0,0,0
Georgia,Calhoun ,55,66,68,74,0,1,0,0
Georgia,Calhoun ,48,38,35,55,0,0,1,1
Georgia,Calhoun ,31,44,21,26,0,0,0,0
Georgia,Calhoun ,9,53,17,82,0,0,0,0
Georgia,Camden ,21476,19543,5108,5384,375,459,2160,1743
Georgia,Camden ,1388,1323,360,392,19,23,220,221
Georgia,Camden ,1433,1261,392,385,32,17,199,170
Georgia,Camden ,1249,1222,369,367,19,20,143,147
Georgia,Camden ,1349,1041,362,319,20,32,168,129
Georgia,Camden ,2417,1237,511,386,57,37,369,149
Georgia,Camden ,1999,1578,484,467,53,41,219,190
Georgia,Camden ,1706,1530,399,410,26,22,212,165
Georgia,Camden ,1398,1253,311,317,25,35,188,144
Georgia,Camden ,1029,1020,256,292,24,36,69,76
Georgia,Camden ,1043,1086,254,324,26,39,107,75
Georgia,Camden ,1084,1135,294,334,15,34,61,58
Georgia,Camden ,1239,1303,337,386,6,28,63,72
Georgia,Camden ,1116,1250,259,309,12,31,30,35
Georgia,Camden ,1054,1040,197,245,13,25,60,34
Georgia,Camden ,911,957,151,185,15,16,26,34
Georgia,Camden ,553,679,83,145,10,10,14,22
Georgia,Camden ,296,372,47,57,3,6,8,9
Georgia,Camden ,212,256,42,64,0,7,4,13
Georgia,Candler ,3876,3908,1258,1433,57,66,717,614
Georgia,Candler ,230,225,98,71,3,14,79,97
Georgia,Candler ,265,230,90,104,6,12,83,86
Georgia,Candler ,284,268,118,113,2,1,68,82
Georgia,Candler ,263,240,84,96,15,2,68,60
Georgia,Candler ,199,212,92,85,3,6,42,34
Georgia,Candler ,210,219,96,99,0,9,46,37
Georgia,Candler ,242,246,65,89,2,1,61,48
Georgia,Candler ,251,196,62,74,1,0,83,32
Georgia,Candler ,188,233,82,71,9,3,38,29
Georgia,Candler ,257,273,68,98,2,2,47,32
Georgia,Candler ,245,250,71,81,2,5,28,17
Georgia,Candler ,265,271,54,101,7,3,26,25
Georgia,Candler ,258,234,76,95,2,2,20,10
Georgia,Candler ,247,225,95,79,0,3,11,8
Georgia,Candler ,185,251,58,78,2,1,4,7
Georgia,Candler ,170,148,28,45,0,0,9,6
Georgia,Candler ,68,92,15,28,0,0,0,3
Georgia,Candler ,49,95,6,26,1,2,4,1
Georgia,Carroll ,45129,46583,11019,12591,553,653,4626,4003
Georgia,Carroll ,2835,2630,863,835,42,33,426,361
Georgia,Carroll ,2823,2620,752,763,42,47,466,379
Georgia,Carroll ,3055,2862,890,819,39,27,479,437
Georgia,Carroll ,3366,3413,1174,1369,32,68,471,424
Georgia,Carroll ,3726,3537,1194,1534,53,74,397,360
Georgia,Carroll ,3232,3203,909,993,44,39,378,263
Georgia,Carroll ,2888,2928,722,774,44,45,334,284
Georgia,Carroll ,2844,2980,701,777,37,56,392,344
Georgia,Carroll ,2723,2783,663,704,43,38,382,293
Georgia,Carroll ,2907,3007,635,768,50,49,311,230
Georgia,Carroll ,2887,2905,588,723,31,27,210,173
Georgia,Carroll ,2953,3001,558,679,21,37,166,153
Georgia,Carroll ,2649,2825,486,609,28,43,101,124
Georgia,Carroll ,2155,2496,335,464,24,22,52,61
Georgia,Carroll ,1697,2096,278,312,8,22,24,47
Georgia,Carroll ,1227,1433,139,225,6,11,19,22
Georgia,Carroll ,751,951,87,133,4,9,8,30
Georgia,Carroll ,411,913,45,110,5,6,10,18
Georgia,Catoosa ,30454,32495,1003,970,423,528,1083,1065
Georgia,Catoosa ,1644,1608,65,54,24,22,77,46
Georgia,Catoosa ,1899,1805,69,57,29,32,86,115
