,Lat,Long_,vaccine_doses_administered_in_state,white_pop,black_pop,asian_pop,hisp_pop,Population,pop per sq mi,democrat_votes,republican_votes,democrat_percent,republican_percent,confirmed_cases
394,37.22631423,-89.13085001,5932882.0,3460.0,1550.0,10.0,134.0,5335.0,30.9,891.0,1699.0,33.95579268292683,64.7484756097561,673.0
395,41.2013541,-89.2869272,5932882.0,5570.0,52.0,20.0,359.0,5739.0,37.5,1338.0,1993.0,39.469026548672566,58.790560471976406,432.0
396,38.05095369,-89.82512254,5932882.0,27697.0,5788.0,148.0,1054.0,31782.0,58.2,3592.0,11076.0,24.121952857430664,74.38049828755624,4045.0
397,38.71240969,-88.08475366,5932882.0,14959.0,172.0,120.0,295.0,15513.0,45.1,1830.0,6089.0,22.69626689817685,75.51779734590103,1688.0
398,41.46613806,-90.57042164,5932882.0,117191.0,16444.0,3954.0,18753.0,141879.0,345.0,36691.0,28603.0,54.96120315168219,42.845801252284375,13735.0
399,37.75332999,-88.54119706,5932882.0,21820.0,1104.0,118.0,409.0,23491.0,65.6,2789.0,8103.0,25.20332550153624,73.22429061991687,2438.0
400,39.75836914,-89.65872023,5932882.0,159640.0,23812.0,4132.0,4728.0,194672.0,227.4,48917.0,53485.0,46.69791507560715,51.058691003513054,17021.0
401,40.1571798,-90.61114163,5932882.0,6431.0,394.0,14.0,157.0,6768.0,17.3,1068.0,2773.0,27.342549923195087,70.99334357398874,687.0
402,39.6429169,-90.47814431,5932882.0,4824.0,42.0,6.0,71.0,4951.0,21.3,572.0,2114.0,20.898794300328827,77.23785166240408,457.0
403,39.39133527,-88.80611122,5932882.0,21200.0,114.0,70.0,249.0,21634.0,29.5,2504.0,9426.0,20.699346945523683,77.92014549061751,2210.0
404,38.46996033,-89.93063427,5932882.0,168280.0,72736.0,3282.0,11215.0,259686.0,410.6,68325.0,57150.0,53.34098414408507,44.61671780218751,26648.0
405,41.09309773,-89.79745866,5932882.0,5159.0,36.0,30.0,109.0,5342.0,20.8,815.0,2004.0,28.26916406520985,69.51092611862643,555.0
406,42.35129217,-89.662598,5932882.0,37993.0,4614.0,272.0,1914.0,44498.0,84.5,9055.0,12521.0,41.06948476052249,56.78973149492017,4291.0
407,40.50716185,-89.51404662,5932882.0,126353.0,2344.0,1000.0,3237.0,131803.0,208.6,24819.0,42513.0,35.94247813242195,61.566645426635006,14571.0
408,37.47119609,-89.25548938,5932882.0,15940.0,274.0,70.0,881.0,16653.0,43.1,2579.0,6161.0,29.023182534323656,69.33378347963088,2226.0
409,40.18417171,-87.73384359,5932882.0,62237.0,11110.0,600.0,3982.0,75758.0,90.9,10323.0,20725.0,32.684270516717326,65.6186676798379,8893.0
410,38.44272901,-87.84922065,5932882.0,11040.0,140.0,172.0,363.0,11520.0,53.5,1253.0,4237.0,22.40300375469337,75.75540854639729,1334.0
411,40.84925021,-90.6147432,5932882.0,15517.0,580.0,456.0,1662.0,16844.0,32.6,3090.0,4676.0,39.06941459097232,59.12251864963965,1692.0
412,38.35309213,-89.40982703,5932882.0,13503.0,162.0,60.0,200.0,13887.0,26.2,1641.0,6115.0,20.76689445709947,77.38547203239686,1614.0
413,38.42955355,-88.42586459,5932882.0,15787.0,112.0,84.0,260.0,16215.0,23.5,1187.0,7176.0,13.98774452038652,84.56280933301909,1709.0
414,38.08706198,-88.17657461,5932882.0,13144.0,136.0,62.0,210.0,13537.0,29.6,1517.0,5791.0,20.441988950276244,78.0353052149306,1654.0
415,41.75509713,-89.91556058,5932882.0,52588.0,1114.0,252.0,6814.0,55175.0,85.5,12253.0,14527.0,44.75981735159817,53.06666666666666,6364.0
416,41.44619267,-87.97862712,5932882.0,547042.0,82934.0,40022.0,125375.0,690743.0,809.6,183915.0,155116.0,53.29247620289477,44.94747975253908,68663.0
417,37.73033511,-88.92994027,5932882.0,60999.0,3812.0,730.0,1817.0,66597.0,157.9,10206.0,22801.0,30.327162511514576,67.75324636733724,7053.0
418,42.33641854,-89.16085327,5932882.0,224992.0,37638.0,7748.0,38180.0,282572.0,575.2,64056.0,60861.0,50.15778057928571,47.65599918564863,29362.0
419,40.78579374,-89.20973757,5932882.0,37290.0,332.0,302.0,735.0,38459.0,73.3,6160.0,14799.0,28.74206793579694,69.05095184770437,4043.0
420,40.7457653,-84.93671406,2793014.0,34995.0,216.0,142.0,1623.0,35777.0,101.4,3236.0,10686.0,22.774297980153424,75.20585544373284,3338.0
421,41.09194313,-85.06800636,2793014.0,302000.0,43346.0,17652.0,29356.0,379299.0,540.6,73189.0,92083.0,43.2860978696727,54.46055759927136,37855.0
422,39.20744865,-85.89558181,2793014.0,72810.0,2278.0,8274.0,6019.0,83779.0,188.7,12934.0,22410.0,35.69477024975852,61.84628121981509,7718.0
423,40.60626947,-87.31093999,2793014.0,8479.0,122.0,12.0,476.0,8748.0,21.8,1009.0,3007.0,24.52600875060768,73.09188138065143,931.0
424,40.47388153,-85.32499702,2793014.0,11378.0,128.0,26.0,206.0,11758.0,77.3,1376.0,3841.0,25.71481965987666,71.78097551859466,1304.0
425,40.0509304,-86.46841646,2793014.0,62809.0,1480.0,2202.0,2157.0,67843.0,133.9,15244.0,22351.0,39.5742471443406,58.02440290758047,6372.0
426,39.19605589,-86.22868909,2793014.0,14606.0,126.0,44.0,278.0,15092.0,48.9,3036.0,5777.0,33.80469880859592,64.32468544705489,972.0
427,40.5807832,-86.56198812,2793014.0,19710.0,248.0,26.0,869.0,20257.0,54.1,2224.0,7086.0,23.42285413375461,74.62875197472354,1814.0
428,40.76135835,-86.34830753,2793014.0,34863.0,1094.0,858.0,6207.0,37689.0,94.5,4304.0,10552.0,28.31951572575339,69.43018818265561,5625.0
429,38.48015445,-85.70510334,2793014.0,103348.0,9774.0,1246.0,6704.0,118302.0,295.6,23093.0,33668.0,39.90564896576751,58.17968169486254,12441.0
430,39.39561833,-87.11723506,2793014.0,25485.0,236.0,100.0,390.0,26225.0,75.2,2552.0,9499.0,20.803782505910164,77.43539577728866,2472.0
431,40.30319754,-86.47277257,2793014.0,31460.0,316.0,118.0,5342.0,32399.0,82.0,3361.0,9334.0,25.955672252683605,72.0827863155456,4071.0
432,38.28814402,-86.44518825,2793014.0,10268.0,92.0,24.0,164.0,10577.0,35.1,1355.0,3483.0,27.40695792880259,70.44902912621359,962.0
433,38.70186039,-87.07185406,2793014.0,31881.0,886.0,164.0,1747.0,33351.0,73.7,2169.0,9576.0,18.144554124142545,80.10707712899448,2877.0
434,41.39804622,-84.99906934,2793014.0,42323.0,280.0,186.0,1237.0,43475.0,116.4,4966.0,14237.0,25.30059099245976,72.53413490931322,3976.0
435,39.14647946,-84.97333539,2793014.0,48114.0,390.0,192.0,695.0,49458.0,164.1,5446.0,19528.0,21.455304731513216,76.93338060906906,5598.0
436,39.30712658,-85.50087166,2793014.0,25638.0,204.0,470.0,560.0,26559.0,69.1,2439.0,9575.0,19.850248229836414,77.92789126719298,2763.0
437,40.22787247,-85.39732772,2793014.0,101244.0,8222.0,1456.0,3004.0,114135.0,300.1,20474.0,26827.0,42.485111327841295,55.66807080160196,10138.0
438,38.36597551,-86.8792417,2793014.0,41465.0,394.0,290.0,3724.0,42736.0,98.0,6292.0,15033.0,28.90215893431328,69.05374368396876,6031.0
439,41.59761169,-85.85875695,2793014.0,184614.0,12688.0,2214.0,34580.0,206341.0,426.5,26108.0,46972.0,35.09753048247678,63.145442079933325,26377.0
440,39.63684962,-85.17797541,2793014.0,22279.0,354.0,74.0,339.0,23102.0,112.9,2237.0,7755.0,22.069850039463297,76.50947119179163,2753.0
441,38.32117957,-85.90385377,2793014.0,71030.0,4202.0,864.0,2765.0,78522.0,504.1,17511.0,23400.0,41.89034017511124,55.97818286206402,7436.0
442,40.12361933,-87.24217689,2793014.0,15922.0,112.0,34.0,435.0,16346.0,43.6,1629.0,6154.0,20.39819684447784,77.05985474580515,2062.0
443,39.4142482,-85.06062647,2793014.0,22224.0,82.0,134.0,289.0,22758.0,60.1,2137.0,9691.0,17.808333333333334,80.75833333333333,1633.0
444,41.0469907,-86.26252745,2793014.0,19178.0,206.0,118.0,1080.0,19974.0,56.6,2280.0,6694.0,24.926205313217448,73.18246419591122,1869.0
445,38.30393723,-87.58054938,2793014.0,31760.0,1034.0,144.0,605.0,33659.0,68.7,4023.0,11817.0,24.89326155559681,73.12047521811769,4209.0
446,40.51587228,-85.65468702,2793014.0,58162.0,4904.0,538.0,2898.0,65769.0,169.2,8015.0,18543.0,29.511395854044697,68.27570970948857,6648.0
447,39.03630547,-86.96223202,2793014.0,31222.0,94.0,112.0,512.0,31922.0,61.1,3389.0,11103.0,22.923430735930737,75.10146103896103,2671.0
448,40.07306535,-86.05244729,2793014.0,292605.0,15204.0,21378.0,14447.0,338011.0,696.4,88390.0,101587.0,45.56209052623982,52.36470291083975,33520.0
449,39.82304555,-85.77566351,2793014.0,73381.0,2574.0,620.0,2032.0,78168.0,228.8,12895.0,28996.0,30.05056978397148,67.57241732889003,7705.0
450,38.19467379,-86.10948271,2793014.0,39358.0,350.0,136.0,837.0,40515.0,81.2,5343.0,14565.0,26.403439414904128,71.9756868946432,4215.0
451,39.76719009,-86.51037283,2793014.0,147426.0,14638.0,5184.0,7324.0,170311.0,357.4,32604.0,53802.0,36.83859668945257,60.78978588780295,16386.0
452,39.93029017,-85.39625719,2793014.0,45622.0,2240.0,198.0,962.0,47972.0,126.2,5544.0,15043.0,26.3623395149786,71.53114598193058,5517.0
453,40.48527731,-86.11351892,2793014.0,72219.0,6506.0,1120.0,2922.0,82544.0,282.4,13303.0,26449.0,32.7418163918287,65.09721880383952,9451.0
454,40.82907273,-85.48822092,2793014.0,35309.0,302.0,214.0,1007.0,36520.0,97.0,4255.0,13147.0,23.86561220483481,73.73941331538505,3677.0
455,38.9091582,-86.03851889,2793014.0,41519.0,648.0,1356.0,3436.0,44231.0,83.2,4302.0,14555.0,22.36199189104897,75.65755276016219,4825.0
456,41.02078733,-87.11553319,2793014.0,32554.0,384.0,142.0,2069.0,33562.0,59.8,3798.0,11383.0,24.54281098546042,73.55735056542811,3337.0
457,40.43781032,-85.00576229,2793014.0,19942.0,140.0,62.0,663.0,20436.0,55.4,1926.0,6361.0,22.763266753338847,75.18023874246543,1829.0
458,38.78576239,-85.43633383,2793014.0,30680.0,578.0,248.0,969.0,32308.0,89.9,4731.0,9663.0,32.19024290671565,65.74811185956318,3015.0
459,38.99588883,-85.62710784,2793014.0,26886.0,272.0,100.0,728.0,27735.0,75.7,2523.0,9490.0,20.59423720512612,77.4630642396539,2228.0
460,39.48994426,-86.10149107,2793014.0,144202.0,4492.0,6284.0,5938.0,158167.0,435.8,24736.0,51219.0,31.868896390012623,65.98855935478883,17080.0
461,38.68861576,-87.4194665,2793014.0,34496.0,1394.0,330.0,825.0,36594.0,74.5,4067.0,11655.0,25.40128661545188,72.79370432827432,3607.0
462,41.24521668,-85.86312322,2793014.0,75660.0,1104.0,1534.0,6483.0,79456.0,145.6,8364.0,26499.0,23.371615391063795,74.04644144521754,8865.0
463,41.64232188,-85.42674232,2793014.0,38776.0,256.0,168.0,1666.0,39614.0,97.8,2355.0,8110.0,22.148029718799965,76.27198344775698,2467.0
464,41.54366008,-86.74072188,2793014.0,93242.0,15136.0,650.0,7581.0,109888.0,186.3,22427.0,25997.0,45.40613864593456,52.63402980239715,10303.0
465,41.41874274,-87.38277575,2793014.0,345938.0,107200.0,7960.0,95254.0,485493.0,994.1,124870.0,91760.0,56.77044499809053,41.7174343959701,50059.0
466,38.84112637,-86.48361629,2793014.0,44029.0,278.0,270.0,792.0,45370.0,102.7,4961.0,15601.0,23.595719381688465,74.20214030915577,4255.0
467,40.16143691,-85.71964711,2793014.0,114461.0,12564.0,682.0,5648.0,129569.0,291.3,19524.0,31215.0,37.69621377406213,60.26876218794045,12084.0
468,39.78163624,-86.13826325,2793014.0,612791.0,259148.0,37232.0,105062.0,964582.0,2279.6,247772.0,134175.0,63.59340791901832,34.43748893149461,93681.0
469,41.32467367,-86.26185087,2793014.0,44623.0,484.0,290.0,4958.0,46258.0,106.1,5712.0,13844.0,28.664625884478344,69.47357856175039,5629.0
470,38.7099921,-86.80373186,2793014.0,10021.0,50.0,26.0,118.0,10255.0,30.8,1011.0,4029.0,19.653965785381025,78.32426127527216,817.0
471,40.76940965,-86.04525048,2793014.0,32397.0,3076.0,182.0,1228.0,35516.0,98.7,3235.0,10925.0,22.351965729289024,75.48538658191114,3685.0
472,39.16130004,-86.52414358,2793014.0,127577.0,5486.0,11062.0,5274.0,148431.0,349.7,39861.0,22071.0,63.12014061535051,34.94956532754826,10955.0
473,40.04034823,-86.89335024,2793014.0,36847.0,558.0,432.0,1892.0,38338.0,75.6,4213.0,12659.0,24.49703453889987,73.6073962088615,4089.0
474,39.47899078,-86.44573375,2793014.0,68477.0,480.0,350.0,1189.0,70489.0,170.5,7781.0,27512.0,21.518847313255343,76.08617494952847,6286.0
475,40.95610449,-87.39635768,2793014.0,13485.0,172.0,34.0,958.0,13984.0,35.5,1509.0,4942.0,22.89485662266728,74.98103474434835,1005.0
476,41.39672484,-85.41966713,2793014.0,46083.0,804.0,218.0,5025.0,47744.0,115.7,4660.0,14195.0,24.28348097967692,73.97081813444503,5254.0
477,38.955305,-84.96515993,2793014.0,5734.0,46.0,14.0,99.0,5875.0,71.1,668.0,2054.0,21.72357723577236,66.79674796747967,548.0
478,38.5411892,-86.49523093,2793014.0,18886.0,372.0,72.0,356.0,19646.0,49.8,2224.0,6432.0,25.18115942028985,72.82608695652173,1739.0
479,39.31145587,-86.83900724,2793014.0,20209.0,134.0,72.0,278.0,20799.0,56.0,2420.0,7286.0,24.4345718901454,73.56623586429725,1882.0
480,39.77202286,-87.20375833,2793014.0,16210.0,150.0,16.0,299.0,16937.0,39.0,1503.0,5400.0,21.43162697846856,76.99985740767147,1428.0
481,38.07809328,-86.63741946,2793014.0,18216.0,1054.0,80.0,269.0,19169.0,50.7,3203.0,5345.0,36.723228617289614,61.2818160972254,1776.0
482,38.40112197,-87.23574907,2793014.0,12059.0,122.0,14.0,195.0,12389.0,38.4,1415.0,4692.0,22.7491961414791,75.43408360128618,1291.0
483,41.45986947,-87.06848888,2793014.0,156542.0,7416.0,2550.0,17719.0,170389.0,393.0,39746.0,45008.0,45.94435261071103,52.02695673282549,16650.0
484,38.02097333,-87.86480429,2793014.0,24608.0,284.0,92.0,313.0,25427.0,63.3,3811.0,9206.0,28.79268661226957,69.5527349652463,2662.0
485,41.04166107,-86.69890683,2793014.0,11927.0,152.0,94.0,389.0,12353.0,30.9,1463.0,4246.0,25.198070961074748,73.13124354116431,1108.0
486,39.66437981,-86.84517605,2793014.0,34959.0,2442.0,362.0,763.0,37576.0,79.0,3946.0,12278.0,23.77538109296861,73.9772247996626,3480.0
487,40.15734772,-85.01139319,2793014.0,23921.0,228.0,84.0,923.0,24665.0,57.9,2513.0,8312.0,22.70099367660343,75.08581752484191,2312.0
488,39.10235626,-85.26212744,2793014.0,27491.0,162.0,268.0,530.0,28324.0,64.6,2774.0,11261.0,19.43802116179665,78.90827552378951,3310.0
489,39.62002287,-85.4655599,2793014.0,16046.0,202.0,64.0,292.0,16581.0,42.6,1754.0,6035.0,22.11296016137166,76.08421583459405,1676.0
490,38.68672078,-85.74627859,2793014.0,23181.0,156.0,130.0,588.0,23873.0,127.0,2701.0,7331.0,26.566342087144683,72.1058325956526,2562.0
491,39.52305623,-85.7915857,2793014.0,42926.0,682.0,380.0,1947.0,44729.0,108.1,5023.0,14568.0,25.12630683807713,72.87279275674054,4707.0
492,38.01519732,-87.0079644,2793014.0,19699.0,222.0,52.0,613.0,20277.0,52.8,3213.0,7357.0,29.83563933512861,68.31646392422695,2258.0
493,41.61756781,-86.29040834,2793014.0,216608.0,35558.0,6998.0,24812.0,271826.0,583.0,59896.0,53164.0,51.97591072389316,46.13408771412208,32337.0
494,41.27890281,-86.64686895,2793014.0,22440.0,114.0,34.0,954.0,22995.0,75.6,2650.0,7466.0,25.75315840621963,72.555879494655,1956.0
495,41.64423868,-85.00101094,2793014.0,33477.0,382.0,232.0,1296.0,34594.0,110.7,4513.0,11327.0,27.923524316297488,70.08414800148498,3519.0
496,39.08952258,-87.41414469,2793014.0,19244.0,1952.0,60.0,366.0,20669.0,48.0,2153.0,6691.0,23.93818100956193,74.3940404714254,2064.0
497,38.82767338,-85.03022429,2793014.0,10404.0,242.0,20.0,204.0,10751.0,48.1,964.0,3133.0,23.206547905633123,75.42128069330765,766.0
498,40.38872739,-86.89413959,2793014.0,161838.0,11250.0,19844.0,17063.0,195732.0,345.7,35017.0,34581.0,49.01046915239055,48.400235136042994,20962.0
499,40.31123252,-86.05234925,2793014.0,14709.0,134.0,80.0,443.0,15148.0,61.2,1834.0,6110.0,22.59733859043864,75.28339083292262,1583.0
500,39.62550777,-84.92497066,2793014.0,6821.0,66.0,24.0,127.0,7054.0,46.6,736.0,2688.0,21.13120872810796,77.17484926787253,690.0
501,38.02658833,-87.58763124,2793014.0,155033.0,17550.0,2446.0,5155.0,181451.0,769.7,34415.0,41844.0,44.31382143133064,53.8796322525817,21776.0
502,39.8523352,-87.46160542,2793014.0,15091.0,92.0,46.0,203.0,15498.0,63.1,2145.0,5184.0,28.67263734794814,69.2955487234327,1638.0
503,39.42944561,-87.39169027,2793014.0,93773.0,9536.0,2244.0,3006.0,107038.0,267.4,18123.0,24545.0,41.57223471119879,56.30361976418773,12000.0
504,40.84704239,-85.79328272,2793014.0,29914.0,254.0,146.0,847.0,30996.0,79.7,3494.0,10762.0,23.97091108671789,73.83369923161361,3420.0
505,40.34728141,-87.35602659,2793014.0,8050.0,28.0,36.0,182.0,8265.0,23.3,974.0,3401.0,21.779964221824688,76.0509838998211,774.0
506,38.08922676,-87.2716085,2793014.0,58990.0,1246.0,1588.0,1249.0,62998.0,155.1,11923.0,21326.0,35.24490821484525,63.04058647905643,7602.0
507,38.60219804,-86.1049363,2793014.0,27434.0,176.0,76.0,380.0,28036.0,55.0,2784.0,9114.0,22.93434385039954,75.08031963094159,2234.0
508,39.8633444,-85.01044989,2793014.0,59598.0,3498.0,620.0,2130.0,65884.0,171.5,9524.0,17567.0,34.40875754181871,63.46688825463348,6794.0
509,40.72934187,-85.22132966,2793014.0,27415.0,290.0,124.0,940.0,28296.0,75.1,2928.0,10855.0,20.839857651245552,77.25978647686833,2782.0
510,40.74911165,-86.86492015,2793014.0,23236.0,262.0,88.0,2126.0,24102.0,48.8,3032.0,7957.0,27.153859931936235,71.26097080422711,3032.0
511,41.13863784,-85.50791236,2793014.0,33030.0,200.0,176.0,749.0,33964.0,99.2,4234.0,12862.0,24.117110959216223,73.26270221007063,3653.0
512,37.88582951,-95.30030847,1290992.0,11446.0,288.0,118.0,469.0,12369.0,26.7,1570.0,4218.0,26.64630006788866,71.58859470468431,1213.0
513,38.21413251,-95.29272815,1290992.0,7547.0,58.0,44.0,163.0,7858.0,14.0,782.0,2929.0,20.622362869198312,77.2415611814346,829.0
514,39.53185661,-95.30870026,1290992.0,14604.0,804.0,102.0,512.0,16073.0,39.3,2359.0,4906.0,31.706989247311828,65.94086021505376,1569.0
515,37.2288586,-98.68460053,1290992.0,4215.0,58.0,14.0,206.0,4427.0,4.3,291.0,2014.0,12.425277540563622,85.99487617421008,369.0
516,38.47889676,-98.75636726,1290992.0,24474.0,502.0,58.0,3940.0,25779.0,30.9,2340.0,8608.0,21.024258760107816,77.34052111410602,2595.0
517,37.85508555,-94.84865997,1290992.0,13350.0,620.0,134.0,410.0,14534.0,23.9,1541.0,5023.0,23.08268424206112,75.23966446974237,1333.0
518,39.82652589,-95.56421698,1290992.0,8130.0,172.0,56.0,505.0,9564.0,17.5,1104.0,3262.0,24.69246253634533,72.95906955938268,1232.0
519,37.78134351,-96.83878537,1290992.0,61944.0,2208.0,876.0,3443.0,66911.0,46.1,9181.0,22634.0,28.231857318573184,69.60024600246003,7380.0
520,38.30292938,-96.59563862,1290992.0,2538.0,64.0,4.0,127.0,2648.0,3.6,345.0,1123.0,23.13883299798793,75.31857813547954,250.0
521,37.14994405,-96.2454192,1290992.0,2873.0,58.0,4.0,131.0,3250.0,5.7,212.0,1402.0,12.934716290420988,85.53996339231239,265.0
522,37.16928494,-94.8462897,1290992.0,17852.0,208.0,84.0,534.0,19939.0,36.8,2194.0,6766.0,24.035933391761613,74.12357581069237,2414.0
523,39.78580976,-101.7318201,1290992.0,2577.0,20.0,22.0,189.0,2657.0,2.7,224.0,1183.0,15.675297410776768,82.78516445066481,358.0
524,37.23577007,-99.81883015,1290992.0,1875.0,14.0,36.0,220.0,1994.0,2.3,143.0,904.0,13.402061855670103,84.72352389878162,247.0
525,39.34948772,-97.16518128,1290992.0,7655.0,108.0,34.0,220.0,8002.0,13.2,894.0,3177.0,21.37733142037303,75.96843615494979,786.0
526,39.48028352,-97.64925343,1290992.0,8351.0,108.0,154.0,297.0,8786.0,13.3,920.0,3242.0,21.581046211588085,76.04973023692236,972.0
527,38.2365018,-95.73379515,1290992.0,7794.0,78.0,72.0,228.0,8179.0,13.7,964.0,3489.0,21.11719605695509,76.42935377875138,723.0
528,37.1911452,-99.27113247,1290992.0,1629.0,10.0,6.0,135.0,1700.0,2.4,126.0,762.0,13.75545851528384,83.1877729257642,167.0
529,37.23781842,-96.83776647,1290992.0,31030.0,1180.0,642.0,3920.0,34908.0,32.3,4273.0,9656.0,30.02599957838521,67.85187267233505,3895.0
530,37.50675523,-94.85245778,1290992.0,35464.0,1052.0,684.0,2374.0,38818.0,66.4,6179.0,10045.0,37.122258936617605,60.34845298888555,4638.0
531,39.78468441,-100.4594081,1290992.0,2728.0,34.0,2.0,92.0,2827.0,3.3,218.0,1260.0,14.552736982643523,84.11214953271028,264.0
532,38.86600962,-97.15532383,1290992.0,17450.0,266.0,106.0,895.0,18466.0,23.3,2060.0,7126.0,22.03444218633009,76.22205583484865,1709.0
533,39.79067154,-95.14056866,1290992.0,7034.0,350.0,22.0,209.0,7600.0,20.2,686.0,2976.0,18.495551361552977,80.23726071717444,959.0
534,38.88503636,-95.2925121,1290992.0,101904.0,6258.0,6282.0,7947.0,122259.0,243.1,40785.0,17286.0,68.55197915791244,29.054542398520883,8944.0
535,37.88735543,-99.31263309,1290992.0,2604.0,56.0,4.0,591.0,2798.0,4.9,271.0,1141.0,18.93780573025856,79.73445143256464,259.0
536,37.45338105,-96.24369667,1290992.0,2368.0,4.0,10.0,119.0,2530.0,4.5,195.0,1140.0,14.327700220426156,83.76193975018369,178.0
537,38.91458712,-99.31751551,1290992.0,26974.0,464.0,484.0,1695.0,28553.0,31.6,3737.0,9758.0,27.07971014492754,70.71014492753623,3721.0
538,38.69677695,-98.20462799,1290992.0,5577.0,636.0,42.0,385.0,6102.0,9.1,648.0,2148.0,22.71293375394322,75.28916929547844,1215.0
539,38.04340344,-100.7381938,1290992.0,32229.0,2214.0,1616.0,18513.0,36467.0,28.2,4325.0,7236.0,36.65254237288136,61.32203389830509,6015.0
540,37.69200114,-99.88825298,1290992.0,31004.0,1234.0,458.0,18838.0,33619.0,30.8,2947.0,5803.0,33.05664610207516,65.09254066180594,5684.0
541,38.56443815,-95.28644341,1290992.0,24117.0,446.0,132.0,1083.0,25544.0,45.5,3690.0,8479.0,29.574416927145947,67.95704095535785,2495.0
542,38.99871131,-96.7577178,1290992.0,22007.0,6210.0,882.0,5148.0,31670.0,89.3,3983.0,5323.0,41.47662188899302,55.430594605852335,3166.0
543,38.91588178,-100.4829321,1290992.0,2560.0,26.0,26.0,82.0,2636.0,2.5,166.0,1291.0,11.284840244731477,87.76342624065262,385.0
544,39.34987223,-99.88332493,1290992.0,2251.0,102.0,40.0,97.0,2482.0,2.9,228.0,1080.0,17.053103964098728,80.77786088257292,262.0
545,37.56227336,-101.3079758,1290992.0,6694.0,86.0,40.0,3467.0,7150.0,13.6,518.0,1936.0,20.71171531387445,77.40903638544582,935.0
546,37.73836671,-100.4369088,1290992.0,5739.0,118.0,24.0,962.0,5988.0,6.9,341.0,1911.0,14.903846153846152,83.52272727272727,556.0
547,38.4808095,-101.8061079,1290992.0,1199.0,8.0,4.0,241.0,1232.0,1.6,78.0,549.0,12.16848673946958,85.64742589703587,104.0
548,37.8774388,-96.23250453,1290992.0,5658.0,44.0,16.0,248.0,5982.0,5.9,569.0,2444.0,18.492037699057523,79.42801429964251,551.0
549,37.99978709,-101.7921066,1290992.0,2341.0,96.0,6.0,939.0,2539.0,2.7,141.0,698.0,16.41443538998836,81.25727590221187,202.0
550,37.19175361,-98.07578384,1290992.0,5157.0,36.0,24.0,336.0,5436.0,7.5,461.0,2168.0,17.214339058999254,80.95593726661687,616.0
551,38.04293782,-97.42747573,1290992.0,32207.0,700.0,314.0,4178.0,34429.0,64.3,6747.0,10182.0,38.9797215321509,58.824888786180594,3547.0
552,37.5620394,-100.8710738,1290992.0,3778.0,38.0,22.0,1244.0,3968.0,7.4,268.0,1122.0,19.00709219858156,79.57446808510639,418.0
553,38.08780079,-99.89829881,1290992.0,1655.0,24.0,108.0,123.0,1794.0,2.2,154.0,875.0,14.736842105263156,83.73205741626795,210.0
554,39.41673394,-95.79356799,1290992.0,11332.0,156.0,50.0,638.0,13171.0,20.5,1881.0,4517.0,28.569258809234512,68.60571081409478,1381.0
555,39.2347941,-95.38289232,1290992.0,18246.0,176.0,42.0,566.0,19043.0,35.9,3194.0,6334.0,32.65180944592108,64.75158454303823,1669.0
556,39.78470589,-98.21820662,1290992.0,2803.0,14.0,16.0,74.0,2879.0,3.4,212.0,1387.0,13.022113022113022,85.1965601965602,207.0
557,38.88548175,-94.82250877,1290992.0,521897.0,30046.0,32008.0,47723.0,602401.0,1149.6,184259.0,155631.0,53.06784864665596,44.82278940365308,56159.0
558,38.00017981,-101.321681,1290992.0,3597.0,50.0,18.0,1252.0,3838.0,4.6,267.0,1164.0,18.350515463917525,80.0,561.0
559,37.55909527,-98.13638678,1290992.0,6874.0,28.0,32.0,272.0,7152.0,9.1,752.0,3130.0,19.04279564446696,79.26057229678399,741.0
560,37.55848695,-99.2856537,1290992.0,2339.0,42.0,32.0,152.0,2475.0,3.5,156.0,980.0,13.390557939914164,84.12017167381974,237.0
561,37.19113093,-95.29849679,1290992.0,17392.0,962.0,104.0,914.0,19618.0,33.5,2655.0,5735.0,31.005488730585075,66.97419128809996,2722.0
562,38.48119447,-100.4660754,1290992.0,1443.0,22.0,2.0,137.0,1535.0,2.4,115.0,762.0,12.849162011173185,85.13966480446928,125.0
563,39.20183497,-95.03620809,1290992.0,69292.0,9868.0,1140.0,5940.0,81758.0,164.7,13886.0,21610.0,38.05426144149082,59.22170457659632,7051.0
564,39.04549684,-98.20756994,1290992.0,2863.0,32.0,8.0,110.0,2962.0,4.5,266.0,1283.0,16.846105129829006,81.25395820139329,257.0
565,38.21267844,-94.84254089,1290992.0,9280.0,116.0,26.0,280.0,9703.0,16.3,896.0,4048.0,17.756638921918352,80.22195798652399,777.0
566,38.91735806,-101.148475,1290992.0,2680.0,26.0,32.0,193.0,2794.0,2.6,186.0,1249.0,12.757201646090536,85.66529492455417,292.0
567,38.45576156,-96.15275715,1290992.0,29936.0,876.0,852.0,7231.0,33195.0,39.8,6055.0,7550.0,43.28710323134115,53.97483557334859,4209.0
568,38.35855394,-97.0985251,1290992.0,11342.0,170.0,44.0,490.0,11884.0,13.4,1516.0,4465.0,24.807723776795942,73.06496481754213,1045.0
569,39.78359669,-96.52278974,1290992.0,9367.0,74.0,28.0,261.0,9707.0,11.2,1259.0,3729.0,24.61869378177552,72.91748142354322,1076.0
570,38.39184858,-97.64769869,1290992.0,27146.0,470.0,198.0,1272.0,28542.0,32.5,4134.0,9964.0,28.632774622523893,69.0123285773653,3201.0
